1.66848e-04	0	0	0	0	0	0	0	0	0	0
0	2.86983e-04	0	0	0	0	0	0	0	0	0
0	0	2.7817e-04	0	0	0	0	0	0	0	0
0	0	0	2.7049e-04	0	0	0	0	0	0	0
0	0	0	0	2.63276e-04	0	0	0	0	0	0
0	0	0	0	0	2.5773e-04	0	0	0	0	0
0	0	0	0	0	0	2.52932e-04	0	0	0	0
0	0	0	0	0	0	0	2.49277e-04	0	0	0
0	0	0	0	0	0	0	0	2.45842e-04	0	0
0	0	0	0	0	0	0	0	0	2.41842e-04	0
0	0	0	0	0	0	0	0	0	0	2.39185e-04
