0.00008372	0	0	0	0	0	0	0	0	0	0	
0	0.000151568	0	0	0	0	0	0	0	0	0	
0	0	0.000148238	0	0	0	0	0	0	0	0	
0	0	0	0.000145224	0	0	0	0	0	0	0	
0	0	0	0	0.000142245	0	0	0	0	0	0	
0	0	0	0	0	0.000140074	0	0	0	0	0	
0	0	0	0	0	0	0.000138236	0	0	0	0	
0	0	0	0	0	0	0	0.000136879	0	0	0	
0	0	0	0	0	0	0	0	0.000135573	0	0	
0	0	0	0	0	0	0	0	0	0.000133899	0	
0	0	0	0	0	0	0	0	0	0	0.000133028	
