0.52626240	0.07248896	0.33495232	0.06735489	5.695344
0.54504480	0.07587926	0.32221314	0.06268107	5.756282
0.55670470	0.07277574	0.31177780	0.05957881	5.761770
0.56707233	0.0740900	0.30283064	0.05795967	5.754780
0.57821536	0.07392661	0.29533544	0.05339787	5.802084
0.58769270	0.07452079	0.28933263	0.05472392	5.810755
0.59895056	0.07435571	0.28036737	0.05236112	5.829918
0.62028885	0.07477740	0.26466152	0.04618481	5.834365
