0.000303	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.000305	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.000330	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.000335	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.000303	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.000330	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.000330	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000330
