0.00007611	0	0	0	0	0	0	0	0	0	0	
0	0.000137856	0	0	0	0	0	0	0	0	0	
0	0	0.000134827	0	0	0	0	0	0	0	0	
0	0	0	0.000132086	0	0	0	0	0	0	0	
0	0	0	0	0.000129377	0	0	0	0	0	0	
0	0	0	0	0	0.000127402	0	0	0	0	0	
0	0	0	0	0	0	0.000125731	0	0	0	0	
0	0	0	0	0	0	0	0.000124496	0	0	0	
0	0	0	0	0	0	0	0	0.000123308	0	0	
0	0	0	0	0	0	0	0	0	0.000121786	0	
0	0	0	0	0	0	0	0	0	0	0.000120993	
